GAME_DATE_EST,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
12/23/18,21800491,Magic,Heat,2018,91,0.414,0.719,0.357,15,40,115,0.506,0.684,0.516,27,39,0
12/23/18,21800492,Kings,Pelicans,2018,122,0.42,0.727,0.452,26,50,117,0.468,0.821,0.231,26,58,1
12/23/18,21800493,Thunder,Timberwolves,2018,112,0.478,0.773,0.36,17,45,114,0.494,0.667,0.519,25,40,0
12/23/18,21800494,Warriors,Clippers,2018,129,0.452,0.861,0.35,22,46,127,0.538,0.793,0.783,23,42,1
12/23/18,21800495,Trail Blazers,Mavericks,2018,121,0.471,0.706,0.289,29,53,118,0.417,0.714,0.353,22,49,1
12/23/18,21800496,Lakers,Grizzlies,2018,99,0.493,0.682,0.333,27,41,107,0.467,0.643,0.538,24,43,0
12/22/18,21800479,Clippers,Nuggets,2018,132,0.576,0.941,0.5,28,56,111,0.423,0.8,0.29,21,37,1
12/22/18,21800480,Wizards,Suns,2018,149,0.505,0.889,0.361,40,53,146,0.478,0.758,0.314,30,50,1
12/22/18,21800481,76ers,Raptors,2018,126,0.541,0.743,0.333,33,53,101,0.389,0.895,0.25,17,41,1
12/22/18,21800482,Heat,Bucks,2018,94,0.382,0.696,0.313,22,57,87,0.369,0.727,0.209,20,48,1
12/22/18,21800483,Rockets,Spurs,2018,108,0.389,0.714,0.352,22,58,101,0.477,0.636,0.417,24,43,1
12/22/18,21800484,Warriors,Mavericks,2018,120,0.459,0.938,0.349,34,54,116,0.457,0.643,0.359,28,46,1
12/22/18,21800485,Jazz,Thunder,2018,106,0.452,0.611,0.324,35,44,107,0.472,0.636,0.36,19,51,0
12/21/18,21800469,Hornets,Pistons,2018,98,0.44,0.714,0.5,19,43,86,0.39,0.636,0.235,21,41,1
12/21/18,21800470,Raptors,Cavaliers,2018,126,0.527,0.808,0.29,21,44,110,0.476,0.767,0.375,20,40,1
12/21/18,21800471,Nets,Pacers,2018,106,0.458,0.706,0.516,28,41,114,0.537,0.833,0.423,24,29,0
12/21/18,21800472,Knicks,Hawks,2018,107,0.488,0.708,0.296,20,35,114,0.473,0.75,0.345,29,54,0
12/21/18,21800473,Celtics,Bucks,2018,107,0.385,0.75,0.294,22,36,120,0.513,0.786,0.4,26,55,0
12/21/18,21800474,Bulls,Magic,2018,90,0.44,0.731,0.294,23,50,80,0.326,0.667,0.242,20,47,1
12/21/18,21800475,Spurs,Timberwolves,2018,124,0.529,0.722,0.576,36,50,98,0.398,0.839,0.286,19,39,1
12/21/18,21800476,Trail Blazers,Jazz,2018,90,0.402,0.556,0.313,17,42,120,0.553,0.588,0.516,35,42,0
12/21/18,21800477,Kings,Grizzlies,2018,102,0.375,0.724,0.366,25,42,99,0.463,0.9,0.5,24,44,1
12/21/18,21800478,Lakers,Pelicans,2018,112,0.467,0.72,0.25,28,48,104,0.431,0.5,0.296,27,53,1
12/20/18,21800467,Heat,Rockets,2018,101,0.387,0.588,0.231,22,61,99,0.354,0.767,0.333,20,41,1
12/20/18,21800468,Clippers,Mavericks,2018,125,0.566,0.806,0.3,26,40,121,0.467,0.758,0.357,24,45,1
12/19/18,21800455,Hornets,Cavaliers,2018,110,0.511,0.667,0.4,24,51,99,0.482,0.583,0.435,24,35,1
12/19/18,21800456,Magic,Spurs,2018,90,0.382,0.588,0.387,19,33,129,0.649,0.81,0.632,29,45,0
12/19/18,21800457,76ers,Knicks,2018,131,0.534,0.88,0.5,31,51,109,0.43,0.806,0.323,22,35,1
12/19/18,21800458,Celtics,Suns,2018,103,0.447,0.857,0.385,26,37,111,0.427,0.818,0.407,23,56,0
12/19/18,21800459,Raptors,Pacers,2018,99,0.409,0.762,0.233,20,43,96,0.475,0.688,0.45,19,49,1
12/19/18,21800460,Bulls,Nets,2018,93,0.44,0.7,0.316,21,39,96,0.459,0.8,0.32,23,45,0
12/19/18,21800461,Rockets,Wizards,2018,136,0.553,0.762,0.473,30,41,118,0.536,0.783,0.333,28,31,1
12/19/18,21800462,Bucks,Pelicans,2018,123,0.506,0.8,0.394,26,48,115,0.467,0.667,0.452,28,41,1
12/19/18,21800463,Timberwolves,Pistons,2018,123,0.437,0.828,0.273,22,49,129,0.489,0.607,0.417,26,44,0
12/19/18,21800464,Jazz,Warriors,2018,108,0.398,0.818,0.381,30,52,103,0.4,0.944,0.323,18,48,1
12/19/18,21800465,Trail Blazers,Grizzlies,2018,99,0.467,0.9,0.423,16,43,92,0.423,0.895,0.333,22,36,1
12/19/18,21800466,Kings,Thunder,2018,113,0.419,0.667,0.382,28,43,132,0.5,0.63,0.406,27,66,0
12/18/18,21800451,Pacers,Cavaliers,2018,91,0.398,0.619,0.182,21,52,92,0.418,0.769,0.194,19,51,0
12/18/18,21800452,Hawks,Wizards,2018,118,0.468,0.821,0.375,23,49,110,0.434,0.694,0.325,26,37,1
12/18/18,21800453,Nets,Lakers,2018,115,0.484,0.684,0.412,27,40,110,0.467,0.565,0.325,21,48,1
12/18/18,21800454,Nuggets,Mavericks,2018,126,0.556,0.778,0.414,33,47,118,0.465,0.767,0.405,26,33,1
12/17/18,21800443,Pistons,Bucks,2018,104,0.443,0.8,0.4,25,45,107,0.5,0.667,0.36,33,37,0
12/17/18,21800444,Knicks,Suns,2018,110,0.404,0.724,0.257,15,50,128,0.522,0.852,0.333,27,44,0
12/17/18,21800445,Rockets,Jazz,2018,102,0.372,0.839,0.324,16,39,97,0.39,0.742,0.286,23,52,1
12/17/18,21800446,Timberwolves,Kings,2018,132,0.5,0.867,0.37,37,58,105,0.422,0.652,0.368,20,38,1
12/17/18,21800447,Thunder,Bulls,2018,121,0.483,0.818,0.381,24,49,96,0.447,0.75,0.364,20,41,1
12/17/18,21800448,Spurs,76ers,2018,123,0.563,0.941,0.391,28,45,96,0.408,0.714,0.297,29,41,1
12/17/18,21800449,Warriors,Grizzlies,2018,110,0.435,0.889,0.387,23,42,93,0.456,0.778,0.28,24,41,1
12/17/18,21800450,Clippers,Trail Blazers,2018,127,0.506,0.846,0.37,27,37,131,0.547,0.871,0.5,26,33,0
12/16/18,21800436,Nets,Hawks,2018,144,0.557,0.909,0.4,34,39,127,0.553,0.76,0.483,38,33,1
12/16/18,21800437,Cavaliers,76ers,2018,105,0.466,0.647,0.4,28,33,128,0.56,0.75,0.407,32,48,0
12/16/18,21800438,Pacers,Knicks,2018,110,0.46,0.783,0.353,28,45,99,0.416,0.682,0.313,21,44,1
12/16/18,21800439,Wizards,Lakers,2018,128,0.509,0.7,0.419,30,51,110,0.484,0.611,0.306,24,43,1
12/16/18,21800440,Mavericks,Kings,2018,113,0.417,0.774,0.257,22,53,120,0.469,0.905,0.29,20,47,0
12/16/18,21800441,Pelicans,Heat,2018,96,0.407,0.765,0.361,26,38,102,0.418,0.696,0.286,22,57,0
12/16/18,21800442,Nuggets,Raptors,2018,95,0.424,0.813,0.333,21,44,86,0.398,0.643,0.2,13,51,1
12/15/18,21800429,Magic,Jazz,2018,96,0.472,0.85,0.458,18,48,89,0.315,0.929,0.241,17,42,1
12/15/18,21800430,Hornets,Lakers,2018,100,0.424,0.833,0.241,22,38,128,0.533,0.667,0.412,34,52,0
12/15/18,21800431,Pistons,Celtics,2018,113,0.488,0.714,0.333,25,48,104,0.415,0.739,0.273,19,44,1
12/15/18,21800432,Grizzlies,Rockets,2018,97,0.533,0.706,0.217,20,35,105,0.479,0.88,0.351,23,36,0
12/15/18,21800433,Spurs,Bulls,2018,93,0.438,0.846,0.333,18,41,98,0.43,0.857,0.207,16,40,0
12/15/18,21800434,Thunder,Clippers,2018,110,0.467,0.708,0.409,26,40,104,0.507,0.682,0.52,18,44,1
12/15/18,21800435,Suns,Timberwolves,2018,107,0.456,0.8,0.321,30,51,99,0.406,0.737,0.2,26,41,1
12/14/18,21800420,Celtics,Hawks,2018,129,0.484,0.9,0.487,28,47,108,0.419,0.625,0.421,27,44,1
12/14/18,21800421,Hornets,Knicks,2018,124,0.471,0.8,0.417,38,51,126,0.48,0.645,0.353,27,46,0
12/14/18,21800422,Nets,Wizards,2018,125,0.524,0.839,0.355,34,45,118,0.544,0.563,0.379,30,26,1
12/14/18,21800423,Cavaliers,Bucks,2018,102,0.402,0.905,0.361,24,50,114,0.426,0.786,0.293,26,53,0
12/14/18,21800424,76ers,Pacers,2018,101,0.409,0.741,0.25,17,49,113,0.442,0.875,0.4,33,47,0
12/14/18,21800425,Grizzlies,Heat,2018,97,0.422,0.76,0.276,21,34,100,0.439,0.722,0.385,30,50,0
12/14/18,21800426,Nuggets,Thunder,2018,109,0.506,0.933,0.324,29,48,98,0.411,0.586,0.368,14,43,1
12/14/18,21800427,Trail Blazers,Raptors,2018,128,0.511,0.905,0.481,29,38,122,0.551,0.857,0.581,20,37,1
12/14/18,21800428,Kings,Warriors,2018,125,0.469,0.8,0.341,33,42,130,0.458,0.75,0.375,32,60,0
12/13/18,21800416,Rockets,Lakers,2018,126,0.494,0.844,0.441,24,43,111,0.538,0.556,0.313,23,31,1
12/13/18,21800417,Spurs,Clippers,2018,125,0.578,0.792,0.455,25,47,87,0.357,0.708,0.323,21,42,1
12/13/18,21800418,Magic,Bulls,2018,97,0.415,0.783,0.333,23,43,91,0.479,0.65,0.556,18,33,1
12/13/18,21800419,Suns,Mavericks,2018,99,0.402,0.833,0.37,20,40,89,0.397,0.667,0.152,14,53,1
12/12/18,21800405,Hornets,Pistons,2018,108,0.412,0.784,0.321,21,42,107,0.465,0.667,0.382,23,49,1
12/12/18,21800406,Cavaliers,Knicks,2018,113,0.473,0.81,0.294,19,51,106,0.436,0.929,0.407,21,43,1
12/12/18,21800407,Pacers,Bucks,2018,113,0.473,0.75,0.4,31,54,97,0.418,0.667,0.256,22,43,1
12/12/18,21800408,76ers,Nets,2018,124,0.549,0.75,0.429,31,37,127,0.514,0.86,0.5,20,37,0
12/12/18,21800409,Wizards,Celtics,2018,125,0.505,0.724,0.364,25,41,130,0.452,1,0.289,20,50,0
12/12/18,21800410,Grizzlies,Trail Blazers,2018,92,0.415,0.667,0.333,19,51,83,0.368,0.813,0.273,15,44,1
12/12/18,21800411,Pelicans,Thunder,2018,118,0.464,0.8,0.222,29,56,114,0.483,0.63,0.302,23,39,1
12/12/18,21800412,Mavericks,Hawks,2018,114,0.467,0.744,0.353,22,36,107,0.462,0.714,0.333,21,44,1
12/12/18,21800413,Jazz,Heat,2018,111,0.526,0.714,0.5,29,52,84,0.377,0.583,0.364,16,30,1
12/12/18,21800414,Kings,Timberwolves,2018,141,0.581,0.688,0.5,34,38,130,0.538,0.778,0.409,30,39,1
12/12/18,21800415,Warriors,Raptors,2018,93,0.476,0.692,0.231,28,40,113,0.484,0.842,0.321,27,48,0
12/11/18,21800402,Rockets,Trail Blazers,2018,111,0.494,0.667,0.31,22,42,104,0.437,0.857,0.4,20,44,1
12/11/18,21800403,Spurs,Suns,2018,111,0.494,0.842,0.619,28,46,86,0.402,0.857,0.286,19,40,1
12/11/18,21800404,Clippers,Raptors,2018,99,0.442,0.842,0.28,25,44,123,0.521,0.75,0.483,34,43,0
12/10/18,21800391,Pacers,Wizards,2018,109,0.539,0.773,0.5,29,50,101,0.42,0.708,0.333,22,34,1
12/10/18,21800392,76ers,Pistons,2018,116,0.443,0.657,0.405,27,48,102,0.488,0.524,0.429,23,46,1
12/10/18,21800393,Celtics,Pelicans,2018,113,0.489,0.684,0.308,23,51,100,0.448,0.737,0.308,28,39,1
12/10/18,21800394,Bulls,Kings,2018,89,0.447,1,0.286,16,40,108,0.455,0.8,0.432,28,42,0
12/10/18,21800395,Bucks,Cavaliers,2018,108,0.438,0.818,0.417,22,58,92,0.375,0.667,0.333,24,46,1
12/10/18,21800396,Thunder,Jazz,2018,122,0.506,0.718,0.381,25,43,113,0.512,0.633,0.276,30,45,1
12/10/18,21800397,Mavericks,Magic,2018,101,0.427,0.84,0.286,28,52,76,0.36,0.8,0.286,18,42,1
12/10/18,21800398,Nuggets,Grizzlies,2018,105,0.506,0.783,0.321,22,40,99,0.5,0.941,0.333,22,34,1
12/10/18,21800399,Suns,Clippers,2018,119,0.5,0.8,0.36,31,40,123,0.529,0.788,0.333,27,42,0
12/10/18,21800400,Warriors,Timberwolves,2018,116,0.419,0.905,0.442,25,49,108,0.458,0.806,0.28,28,42,1
12/10/18,21800401,Lakers,Heat,2018,108,0.456,0.6,0.438,24,46,105,0.447,0.769,0.324,29,50,1
12/9/18,21800387,Pistons,Pelicans,2018,108,0.439,0.542,0.31,28,47,116,0.532,0.87,0.4,27,47,0
12/9/18,21800388,Raptors,Bucks,2018,99,0.415,0.857,0.341,24,45,104,0.414,0.85,0.385,22,45,0
12/9/18,21800390,Spurs,Jazz,2018,110,0.528,0.917,0.357,26,46,97,0.435,0.737,0.31,23,38,1
12/9/18,21800389,Knicks,Hornets,2018,107,0.473,0.857,0.5,28,41,119,0.483,0.852,0.353,19,42,0
12/8/18,21800378,Mavericks,Rockets,2018,107,0.494,0.813,0.4,21,44,104,0.453,0.846,0.319,20,36,1
12/8/18,21800379,Pacers,Kings,2018,107,0.435,0.864,0.267,26,52,97,0.422,0.8,0.281,24,43,1
12/8/18,21800380,Hawks,Nuggets,2018,106,0.43,0.688,0.357,33,51,98,0.371,0.81,0.25,28,48,1
12/8/18,21800381,Cavaliers,Wizards,2018,116,0.528,0.7,0.484,26,49,101,0.442,0.688,0.368,26,33,1
12/8/18,21800382,Knicks,Nets,2018,104,0.47,0.6,0.308,22,40,112,0.489,0.6,0.5,27,45,0
12/8/18,21800383,Bulls,Celtics,2018,77,0.383,0.643,0.25,16,37,133,0.538,0.733,0.512,34,54,0
12/8/18,21800384,Grizzlies,Lakers,2018,88,0.405,0.778,0.2,17,36,111,0.443,0.75,0.4,27,57,0
12/8/18,21800385,Trail Blazers,Timberwolves,2018,113,0.47,0.833,0.303,23,53,105,0.44,0.818,0.438,25,40,1
12/8/18,21800386,Clippers,Heat,2018,98,0.371,0.806,0.241,16,49,121,0.435,0.718,0.333,27,57,0
12/7/18,21800368,Hornets,Nuggets,2018,113,0.384,0.895,0.371,20,48,107,0.386,0.808,0.229,24,55,1
12/7/18,21800369,Pistons,76ers,2018,111,0.416,0.811,0.25,22,49,117,0.489,0.952,0.281,26,40,0
12/7/18,21800370,Magic,Pacers,2018,90,0.404,0.769,0.242,20,47,112,0.473,0.833,0.346,26,53,0
12/7/18,21800371,Nets,Raptors,2018,106,0.439,0.692,0.314,22,60,105,0.393,0.828,0.314,25,41,1
12/7/18,21800372,Cavaliers,Kings,2018,110,0.531,0.737,0.385,20,35,129,0.571,0.571,0.448,31,35,0
12/7/18,21800373,Bulls,Thunder,2018,114,0.524,0.696,0.48,25,39,112,0.457,0.667,0.357,25,51,1
